Temperature,Humidity,Month
12.156,0.380,4
12.039,0.430,4
11.183,0.500,4
11.228,0.500,4
12.094,0.470,4
11.206,0.490,4
10.117,0.530,4
7.567,0.640,4
6.206,0.750,4
4.506,0.730,4
4.656,0.760,4
4.506,0.730,4
4.439,0.760,4
5.044,0.790,4
5.344,0.770,4
5.900,0.710,4
5.556,0.750,4
3.750,0.770,4
5.933,0.710,4
7.172,0.710,4
10.011,0.580,4
12.711,0.490,4
13.678,0.410,4
14.906,0.340,4
14.978,0.360,4
14.906,0.360,4
16.111,0.330,4
16.133,0.310,4
16.061,0.310,4
15.044,0.300,4
12.333,0.370,4
10.050,0.450,4
7.200,0.490,4
7.061,0.540,4
5.917,0.530,4
12.783,0.890,7
12.761,0.920,7
11.633,0.920,8
10.556,0.950,8
10.028,0.920,8
9.800,0.950,8
11.022,0.930,8
15.822,0.780,8
17.806,0.640,8
21.089,0.490,8
22.289,0.490,8
24.094,0.440,8
25.117,0.330,8
26.133,0.350,8
27.278,0.280,8
27.778,0.330,8
27.778,0.310,8
27.889,0.270,8
28.311,0.300,8
25.094,0.390,8
21.883,0.540,8
17.361,0.740,8
17.222,0.780,8
16.678,0.800,8
19.961,0.770,8
20.422,0.720,8
20.778,0.750,8
19.333,0.790,8
18.244,0.840,8
18.556,0.830,8
17.711,0.840,8
21.978,0.690,8
26.628,0.490,8
28.722,0.460,8
29.928,0.400,8
31.956,0.250,8
32.733,0.220,8
32.822,0.250,8
33.728,0.210,8
33.933,0.190,8
33.861,0.190,8
33.656,0.200,8
32.267,0.260,8
29.994,0.370,8
27.411,0.400,8
22.822,0.660,8
23.194,0.640,8
21.778,0.670,8
20.422,0.720,8
19.822,0.760,8
19.906,0.700,8
18.200,0.780,8
18.689,0.780,8
17.456,0.820,8
17.206,0.810,8
19.822,0.740,8
25.389,0.510,8
27.056,0.420,8
29.833,0.360,8
31.278,0.360,8
32.822,0.300,8
33.889,0.200,8
34.628,0.200,8
33.844,0.230,8
34.928,0.180,8
34.083,0.220,8
33.889,0.230,8
30.961,0.320,8
27.611,0.420,8
23.889,0.540,8
23.283,0.570,8
23.622,0.510,8
21.061,0.610,8
20.528,0.610,8
19.889,0.660,8
18.461,0.770,8
17.878,0.770,8
18.944,0.690,8
17.778,0.730,8
22.222,0.640,8
25.767,0.480,8
28.711,0.410,8
31.067,0.340,8
33.622,0.310,8
35.022,0.280,8
36.156,0.240,8
36.922,0.200,8
37.106,0.190,8
37.194,0.190,8
36.956,0.190,8
36.061,0.190,8
32.750,0.290,8
28.183,0.390,8
25.094,0.540,8
23.800,0.590,8
22.533,0.600,8
21.094,0.680,8
20.083,0.700,8
19.550,0.700,8
18.456,0.750,8
19.522,0.700,8
18.206,0.730,8
17.322,0.810,8
22.050,0.650,8
26.111,0.470,8
27.761,0.460,8
31.044,0.380,8
33.594,0.350,8
35.950,0.290,8
37.083,0.270,8
36.144,0.250,8
37.194,0.230,8
37.172,0.200,8
36.072,0.240,8
34.900,0.260,8
32.589,0.310,8
28.167,0.440,8
25.972,0.510,8
24.500,0.560,8
23.817,0.630,8
23.389,0.640,8
21.767,0.710,8
21.461,0.670,8
20.078,0.760,8
20.539,0.720,8
20.139,0.750,8
21.028,0.730,8
22.622,0.670,8
24.733,0.600,8
27.667,0.470,8
28.917,0.410,8
31.994,0.360,8
33.817,0.320,8
33.933,0.300,8
34.394,0.290,8
35.000,0.260,8
36.061,0.250,8
35.022,0.250,8
33.978,0.280,8
32.150,0.310,8
27.578,0.460,8
24.928,0.540,8
24.283,0.620,8
22.011,0.690,8
20.650,0.730,8
19.956,0.780,8
19.950,0.760,8
18.361,0.810,8
18.339,0.840,8
19.128,0.760,8
17.228,0.870,8
21.956,0.690,8
24.706,0.600,8
27.706,0.490,8
29.972,0.430,8
32.622,0.370,8
33.933,0.320,8
35.044,0.260,8
35.961,0.250,8
36.083,0.240,8
37.083,0.190,8
36.911,0.200,8
33.889,0.270,8
30.044,0.410,8
26.556,0.530,8
23.961,0.620,8
23.356,0.650,8
22.722,0.650,8
21.689,0.690,8
25.378,0.570,8
24.417,0.640,8
24.489,0.630,8
24.639,0.630,8
24.839,0.610,8
25.078,0.600,8
25.322,0.580,8
25.561,0.570,8
25.761,0.560,8
26.939,0.560,8
27.694,0.530,8
29.900,0.440,8
31.017,0.440,8
32.111,0.370,8
32.683,0.370,8
33.678,0.330,8
32.678,0.360,8
30.994,0.420,8
29.839,0.470,8
23.850,0.760,8
21.306,0.860,8
20.561,0.930,8
20.006,0.970,8
19.956,0.970,8
19.956,0.930,8
19.994,0.970,8
20.467,0.930,8
20.467,0.930,8
20.439,0.930,8
20.972,0.930,8
20.972,0.940,8
21.956,0.890,8
22.133,0.820,8
22.756,0.840,8
23.750,0.750,8
24.839,0.700,8
23.839,0.790,8
24.494,0.730,8
22.761,0.740,8
23.850,0.700,8
25.617,0.630,8
22.850,0.710,8
22.267,0.740,8
22.178,0.780,8
21.022,0.820,8
21.044,0.850,8
19.717,0.930,8
19.956,0.940,8
19.956,0.940,8
19.522,0.970,8
19.356,0.970,8
19.333,0.970,8
19.333,0.970,8
18.800,0.940,8
17.783,1.000,8
17.844,0.970,8
18.822,0.900,8
18.844,0.900,8
18.911,0.900,8
19.933,0.840,8
18.867,0.900,8
19.022,0.890,8
19.022,0.890,8
20.039,0.780,8
20.106,0.780,8
21.011,0.740,8
19.950,0.780,8
18.944,0.830,8
17.200,0.930,8
17.200,0.900,8
16.194,0.930,8
15.583,0.930,8
15.006,0.930,8
14.622,0.960,8
14.500,0.960,8
14.450,0.960,8
14.867,0.960,8
15.933,0.930,8
16.028,0.930,8
17.028,0.890,8
17.850,0.840,8
20.972,0.740,8
21.872,0.740,8
22.106,0.690,8
22.750,0.710,8
24.028,0.610,8
25.944,0.550,8
24.928,0.580,8
25.806,0.510,8
24.811,0.550,8
22.656,0.710,8
21.128,0.780,8
19.928,0.840,8
19.883,0.820,8
18.978,0.880,8
15.533,0.840,8
17.506,0.710,8
16.867,0.810,8
16.083,0.860,8
19.211,0.780,8
19.106,0.790,8
19.789,0.740,8
20.883,0.700,8
22.600,0.640,8
24.794,0.590,8
27.017,0.550,8
27.744,0.520,8
29.844,0.480,8
29.861,0.480,8
31.856,0.410,8
30.756,0.460,8
30.678,0.460,8
30.794,0.450,8
26.072,0.610,8
26.033,0.590,8
21.850,0.890,8
22.778,0.730,8
23.261,0.690,8
23.511,0.680,8
18.333,0.900,8
18.817,0.900,8
18.311,0.940,8
18.283,0.930,8
17.778,0.970,8
17.767,0.970,8
17.706,0.970,8
17.706,0.970,8
17.856,0.990,8
17.733,0.970,8
18.700,0.900,8
18.817,0.900,8
18.744,0.910,8
19.811,0.850,8
18.894,0.920,8
18.722,0.900,8
18.744,0.930,8
19.806,0.850,8
18.700,0.850,8
17.706,0.900,8
17.778,0.910,8
17.661,0.900,8
17.661,0.900,8
17.178,0.930,8
17.150,0.930,8
16.622,0.970,8
16.256,0.960,8
15.600,0.950,8
15.556,0.950,8
15.650,0.950,8
15.994,0.930,8
15.994,0.930,8
16.139,0.930,8
15.139,0.980,8
15.228,0.980,8
16.411,0.970,8
16.339,0.910,8
16.406,0.910,8
17.406,0.900,8
17.472,0.910,8
17.911,0.880,8
17.572,0.900,8
17.839,0.890,8
17.800,0.890,8
17.194,0.980,8
17.106,0.990,8
17.150,0.970,8
17.194,0.960,8
16.644,0.970,8
16.644,0.930,8
16.694,0.930,8
16.644,0.930,8
16.133,0.930,8
16.144,0.940,8
16.133,0.930,8
17.083,0.930,8
17.489,0.860,8
17.639,0.850,8
18.678,0.750,8
19.594,0.750,8
18.817,0.790,8
18.772,0.790,8
19.822,0.730,8
18.917,0.780,8
18.917,0.780,8
19.822,0.730,8
19.906,0.740,8
18.817,0.790,8
17.756,0.900,8
17.222,0.930,8
16.111,0.930,8
16.167,0.940,8
15.506,0.960,8
14.972,0.960,8
15.450,0.960,8
15.411,0.960,8
15.483,0.960,8
14.672,0.990,8
14.972,1.000,8
16.039,0.940,8
17.061,0.990,8
18.839,0.790,8
20.022,0.680,8
21.006,0.630,8
22.128,0.600,8
21.156,0.680,8
22.189,0.630,8
22.222,0.590,8
22.222,0.600,8
22.800,0.530,8
22.756,0.540,8
22.128,0.590,8
18.100,0.820,8
16.111,0.930,8
15.511,0.930,8
14.550,0.960,8
13.889,0.960,8
13.356,0.960,8
13.394,0.960,8
12.778,0.960,8
12.244,0.960,8
12.483,0.960,8
12.822,0.960,8
16.000,0.930,8
18.583,0.800,8
21.067,0.690,8
22.778,0.620,8
23.828,0.600,8
26.039,0.480,8
26.133,0.470,8
27.172,0.400,8
27.222,0.410,8
27.289,0.410,8
27.806,0.370,8
27.194,0.440,8
23.933,0.610,8
22.378,0.620,8
22.061,0.600,8
21.961,0.610,8
20.056,0.690,8
20.994,0.640,8
20.533,0.680,8
19.961,0.700,8
19.306,0.770,8
18.778,0.790,8
18.306,0.790,8
18.778,0.790,8
18.800,0.790,8
20.828,0.690,8
22.172,0.640,8
24.906,0.580,8
26.950,0.470,8
26.994,0.480,8
27.483,0.480,8
27.450,0.500,8
27.567,0.540,8
27.083,0.550,8
27.489,0.540,8
27.061,0.550,8
23.817,0.690,8
22.289,0.740,8
19.972,0.840,8
20.900,0.800,8
19.422,0.860,8
17.756,0.890,8
17.733,0.890,8
17.706,0.850,8
16.617,0.870,8
16.128,0.870,8
16.789,0.820,8
17.200,0.810,8
17.733,0.780,8
17.761,0.800,8
18.806,0.740,8
17.928,0.890,8
19.861,0.750,8
22.717,0.660,8
24.867,0.550,8
25.650,0.520,8
26.067,0.500,8
27.156,0.440,8
27.056,0.410,8
26.089,0.390,8
23.894,0.540,8
20.306,0.800,8
17.828,0.890,8
17.711,0.870,8
17.344,0.900,8
16.089,0.900,8
15.606,0.930,8
15.383,0.930,8
14.467,0.960,8
14.444,0.930,8
14.172,0.960,8
13.889,1.000,8
17.089,0.930,8
20.933,0.740,8
23.778,0.590,8
25.994,0.510,8
27.133,0.510,8
27.756,0.490,8
29.839,0.440,8
30.861,0.400,8
31.039,0.380,8
32.061,0.380,8
32.006,0.330,8
30.950,0.360,8
27.683,0.540,8
23.200,0.700,8
22.128,0.770,8
21.067,0.800,8
21.161,0.760,8
18.356,0.900,8
19.328,0.820,8
18.739,0.790,8
18.750,0.770,8
17.661,0.800,8
16.956,0.820,8
17.200,0.770,8
18.800,0.730,8
22.061,0.600,8
24.956,0.550,8
27.222,0.450,8
28.939,0.430,8
31.067,0.360,8
32.178,0.320,8
32.722,0.300,8
32.733,0.330,8
33.750,0.330,8
32.883,0.320,8
32.217,0.390,8
29.861,0.440,8
24.417,0.700,8
22.733,0.800,8
21.644,0.820,8
20.894,0.860,8
20.006,0.880,8
19.422,0.900,8
19.011,0.930,8
18.289,0.930,8
17.783,0.930,8
17.883,0.930,8
17.178,0.930,8
20.794,0.880,8
23.461,0.790,8
27.578,0.600,8
29.822,0.490,8
31.022,0.450,8
32.150,0.410,8
32.756,0.350,8
33.778,0.320,8
33.867,0.290,8
34.906,0.270,8
33.844,0.310,8
33.794,0.330,8
29.883,0.470,8
25.394,0.620,8
22.778,0.790,8
22.200,0.810,8
21.900,0.800,8
22.106,0.770,8
20.578,0.900,8
20.567,0.900,8
20.489,0.900,8
19.444,0.970,8
19.539,0.930,8
19.861,0.940,8
19.933,0.930,8
22.594,0.810,8
24.856,0.700,8
26.039,0.650,8
27.600,0.590,8
28.861,0.550,8
28.883,0.520,8
30.678,0.450,8
29.883,0.470,8
30.944,0.460,8
28.933,0.500,8
27.861,0.590,8
27.244,0.650,8
26.133,0.680,8
24.883,0.740,8
24.283,0.760,8
24.256,0.760,8
20.533,0.870,8
20.467,0.870,8
19.517,0.920,8
18.794,0.930,8
18.772,0.930,8
18.483,0.960,8
17.733,0.970,8
20.889,0.880,8
24.639,0.710,8
27.156,0.550,8
28.939,0.510,8
31.156,0.440,8
32.800,0.400,8
33.889,0.370,8
34.922,0.280,8
35.000,0.300,8
35.000,0.260,8
34.139,0.290,8
32.844,0.320,8
29.978,0.460,8
25.617,0.610,8
22.367,0.760,8
21.161,0.840,8
22.233,0.710,8
21.556,0.720,8
19.517,0.840,8
19.733,0.800,8
18.356,0.870,8
18.772,0.820,8
19.883,0.760,8
19.750,0.790,8
22.000,0.690,8
24.450,0.650,8
27.111,0.560,8
28.872,0.510,8
31.022,0.430,8
32.733,0.410,8
33.867,0.370,8
35.028,0.300,8
35.050,0.300,8
35.000,0.280,8
35.067,0.290,8
32.800,0.340,8
28.961,0.490,8
26.361,0.560,8
22.850,0.730,8
22.178,0.770,8
21.044,0.850,8
23.639,0.750,8
22.567,0.830,8
22.072,0.880,8
20.944,0.900,8
20.461,0.970,8
20.483,0.930,8
19.883,0.930,8
21.044,0.930,8
21.389,0.910,8
22.472,0.910,8
24.189,0.770,8
26.300,0.670,8
27.933,0.620,8
30.000,0.550,8
31.083,0.470,8
31.156,0.480,8
32.172,0.420,8
32.100,0.400,8
30.067,0.500,8
28.956,0.550,8
25.678,0.690,8
23.961,0.830,8
23.311,0.830,8
22.456,0.870,8
22.111,0.900,8
21.533,0.900,8
21.228,0.910,8
20.444,0.930,8
19.422,0.970,8
19.578,0.920,8
19.911,0.930,8
22.622,0.900,8
24.950,0.740,8
27.756,0.590,8
29.950,0.550,8
31.022,0.470,8
32.200,0.410,8
32.756,0.440,8
32.761,0.390,8
33.639,0.390,8
33.639,0.380,8
31.183,0.490,8
28.944,0.540,8
27.283,0.600,8
25.372,0.670,8
23.883,0.740,8
22.706,0.790,8
21.861,0.830,8
20.556,0.900,8
20.028,0.900,8
19.311,0.910,8
18.894,0.930,8
18.844,0.930,8
19.939,0.930,8
18.894,0.930,8
22.578,0.840,8
24.694,0.710,8
27.178,0.690,8
28.889,0.620,8
31.072,0.500,8
32.122,0.410,8
32.750,0.410,8
33.789,0.350,8
33.861,0.370,8
33.906,0.320,8
33.633,0.370,8
32.378,0.390,8
27.789,0.550,8
26.272,0.590,8
22.894,0.790,8
22.244,0.810,8
21.444,0.830,8
21.644,0.820,8
21.528,0.800,8
20.650,0.820,8
18.983,0.900,8
19.378,0.880,8
18.111,0.930,8
17.872,0.970,8
22.094,0.820,8
25.650,0.630,8
27.244,0.540,8
28.911,0.490,8
30.944,0.420,8
32.194,0.390,8
33.817,0.330,8
33.756,0.340,8
34.883,0.300,8
34.928,0.330,8
33.822,0.340,8
33.644,0.360,8
32.044,0.390,8
28.917,0.460,8
27.017,0.530,8
24.861,0.630,8
23.128,0.740,8
22.733,0.730,8
20.672,0.840,8
21.206,0.830,8
20.994,0.850,8
21.022,0.810,8
20.017,0.870,8
21.950,0.700,8
22.600,0.680,8
25.789,0.600,8
27.756,0.530,8
31.111,0.380,8
32.650,0.320,8
33.861,0.280,8
34.972,0.280,8
35.672,0.270,8
35.022,0.250,8
34.928,0.240,8
34.794,0.240,8
33.867,0.270,8
32.711,0.340,8
29.056,0.440,8
25.006,0.680,8
24.311,0.670,8
24.922,0.580,8
23.133,0.640,8
22.117,0.670,8
22.644,0.600,8
21.489,0.630,8
19.889,0.690,8
18.661,0.770,8
18.878,0.790,8
22.072,0.690,8
24.950,0.510,8
27.272,0.410,8
29.978,0.350,8
31.061,0.320,8
32.200,0.300,8
32.756,0.290,8
33.600,0.270,8
33.861,0.280,8
32.844,0.290,8
33.733,0.250,8
32.778,0.270,8
29.922,0.380,8
26.606,0.480,8
22.828,0.660,8
22.106,0.690,8
20.500,0.760,8
6.694,0.930,11
7.106,0.870,12
6.606,0.860,12
6.139,0.860,12
5.772,0.890,12
6.228,0.850,12
6.228,0.850,12
7.161,0.800,12
7.872,0.760,12
8.961,0.770,12
9.850,0.770,12
12.267,0.610,12
12.267,0.660,12
13.444,0.620,12
12.800,0.640,12
12.772,0.640,12
11.944,0.690,12
10.111,0.840,12
10.067,0.760,12
9.972,0.730,12
8.867,0.720,12
8.817,0.750,12
8.889,0.700,12
8.289,0.690,12
4.378,0.920,12
3.872,0.970,12
3.867,0.960,12
3.867,0.960,12
3.861,0.960,12
3.839,0.930,12
3.839,0.930,12
3.850,0.930,12
3.889,0.920,12
3.889,0.990,12
4.900,0.880,12
5.072,0.860,12
5.072,0.860,12
5.128,0.870,12
6.133,0.790,12
5.094,0.860,12
5.128,0.870,12
5.072,0.860,12
5.022,0.860,12
4.961,0.930,12
4.906,0.930,12
4.883,0.930,12
4.339,0.930,12
4.200,0.930,12
4.222,0.930,12
3.750,0.960,12
3.156,0.960,12
3.161,0.960,12
2.733,0.960,12
2.161,1.000,12
2.694,0.960,12
2.400,0.990,12
2.739,0.960,12
3.850,1.000,12
4.961,0.930,12
7.156,0.860,12
7.222,0.790,12
7.128,0.800,12
7.222,0.790,12
6.183,0.850,12
4.278,0.880,12
2.894,0.890,12
2.228,0.920,12
1.167,0.930,12
0.078,1.000,12
0.011,0.960,12
-0.350,0.960,12
-1.011,1.000,12
-1.589,1.000,12
-0.972,0.960,12
-1.567,0.960,12
-1.589,0.960,12
-1.094,0.960,12
-1.156,1.000,12
-1.133,0.930,12
-1.183,0.930,12
-1.133,0.930,12
-1.061,1.000,12
-0.833,1.000,12
-0.389,0.960,12
0.211,1.000,12
0.456,0.990,12
1.322,0.920,12
1.322,0.920,12
0.500,0.990,12
0.239,0.990,12
0.189,1.000,12
0.250,1.000,12
0.144,1.000,12
-0.361,1.000,12
-0.317,1.000,12
-0.433,0.960,12
-0.456,1.000,12
-0.500,1.000,12
-0.622,0.960,12
-0.622,0.960,12
-1.100,0.970,12
-1.183,1.000,12
-2.222,1.000,12
-1.156,1.000,12
-1.183,1.000,12
-1.206,1.000,12
-1.017,0.990,12
-1.111,1.000,12
-0.022,1.000,12
0.117,0.990,12
1.067,0.920,12
1.039,0.930,12
0.950,0.930,12
1.039,0.930,12
0.022,1.000,12
1.028,0.930,12
1.039,0.930,12
0.511,1.000,12
0.433,0.960,12
0.467,0.960,12
-0.094,1.000,12
-0.611,1.000,12
-1.156,1.000,12
-1.733,1.000,12
-1.228,1.000,12
-1.322,0.920,12
-1.294,1.000,12
-0.361,0.940,12
-0.250,0.920,12
-0.183,1.000,12
0.872,0.930,12
1.150,1.000,12
2.194,1.000,12
2.100,0.990,12
2.222,1.000,12
2.156,0.990,12
2.094,0.930,12
2.106,0.860,12
2.083,0.860,12
1.994,0.870,12
2.106,0.860,12
1.550,0.900,12
0.972,0.900,12
0.972,0.890,12
0.461,0.920,12
0.444,0.930,12
0.439,0.920,12
-0.578,0.960,12
-0.528,0.960,12
-1.089,1.000,12
-1.089,0.920,12
-0.978,1.000,12
-1.089,1.000,12
-1.089,1.000,12
-0.044,0.930,12
-0.072,1.000,12
1.017,0.920,12
0.967,0.930,12
1.017,0.920,12
1.067,0.920,12
0.172,0.990,12
0.050,0.990,12
0.050,0.990,12
0.139,0.990,12
0.072,0.920,12
0.072,0.960,12
0.172,0.960,12
0.578,0.960,12
0.072,1.000,12
0.594,0.970,12
0.600,0.960,12
0.600,1.000,12
1.100,0.970,12
1.133,1.000,12
1.133,1.000,12
2.050,0.930,12
2.150,0.920,12
2.172,0.920,12
2.156,0.930,12
2.222,0.860,12
2.222,0.860,12
2.194,0.870,12
2.267,0.850,12
2.267,0.850,12
2.194,0.860,12
2.244,0.850,12
1.156,0.920,12
1.167,0.920,12
1.156,0.920,12
0.644,0.950,12
0.711,0.950,12
0.644,0.960,12
0.622,0.960,12
0.589,0.920,12
0.578,0.920,12
0.600,0.920,12
0.611,0.920,12
0.106,0.930,12
0.067,0.920,12
0.139,0.930,12
0.067,0.920,12
0.067,0.990,12
0.167,0.960,12
1.133,0.920,12
1.133,0.920,12
2.161,0.870,12
2.150,0.850,12
2.150,0.850,12
2.111,0.860,12
2.150,0.850,12
2.150,0.850,12
2.194,0.860,12
2.150,0.850,12
1.622,0.890,12
1.594,0.900,12
1.622,0.890,12
1.622,0.890,12
1.594,0.900,12
1.622,0.890,12
1.600,0.920,12
1.478,0.920,12
1.089,0.920,12
1.089,0.920,12
1.078,0.930,12
1.089,0.920,12
2.178,0.860,12
2.556,0.850,12
2.733,0.890,12
2.756,0.890,12
3.722,0.840,12
3.844,0.820,12
3.844,0.820,12
3.317,0.860,12
2.761,0.960,12
2.739,0.960,12
2.822,0.960,12
2.178,0.920,12
1.717,0.920,12
1.767,0.960,12
1.672,0.960,12
1.672,0.960,12
2.189,0.960,12
2.200,0.960,12
2.733,0.930,12
2.739,0.930,12
2.733,0.960,12
2.756,0.960,12
2.761,1.000,12
2.756,0.960,12
2.778,1.000,12
3.794,0.930,12
3.867,0.920,12
4.906,0.870,12
4.956,0.870,12
4.928,0.860,12
4.928,0.860,12
4.039,0.920,12
3.911,0.920,12
3.889,0.920,12
3.967,0.920,12
3.889,0.920,12
3.889,0.920,12
3.967,0.920,12
3.889,0.920,12
8.289,0.690,12
8.239,0.700,12
7.756,0.730,12
7.633,0.720,12
7.128,0.740,12
7.106,0.720,12
7.128,0.720,12
7.044,0.730,12
6.089,0.800,12
6.111,0.800,12
7.200,0.800,12
7.244,0.730,12
7.800,0.760,12
7.900,0.830,12
7.933,0.830,12
9.028,0.770,12
8.050,0.880,12
7.850,0.890,12
8.750,0.840,12
7.061,0.880,12
5.028,0.930,12
5.539,0.930,12
4.261,0.960,12
4.333,0.960,12
3.817,0.930,12
3.828,0.960,12
3.817,0.960,12
3.817,0.960,12
3.850,0.960,12
3.839,1.000,12
3.839,0.930,12
3.817,0.930,12
3.839,1.000,12
3.889,0.990,12
4.778,0.940,12
4.906,0.870,12
4.906,0.870,12
4.744,0.930,12
3.889,0.920,12
3.889,0.920,12
2.917,0.960,12
2.850,0.960,12
2.339,1.000,12
2.383,0.990,12
2.244,1.000,12
2.244,0.960,12
2.272,0.970,12
2.222,0.960,12
1.711,1.000,12
1.756,1.000,12
1.711,1.000,12
1.711,1.000,12
1.711,0.970,12
1.156,1.000,12
1.156,1.000,12
2.261,0.990,12
2.150,1.000,12
2.683,0.960,12
2.806,1.000,12
2.778,1.000,12
3.817,0.930,12
3.717,0.940,12
3.889,0.930,12
3.889,0.930,12
3.739,0.930,12
2.800,1.000,12
2.800,1.000,12
2.839,0.970,12
2.828,1.000,12
3.333,0.960,12
3.206,0.970,12
3.311,0.960,12
3.289,0.960,12
2.661,1.000,12
2.717,0.960,12
2.667,0.960,12
1.633,1.000,12
1.989,0.930,12
2.067,0.920,12
0.894,1.000,12
1.022,1.000,12
1.067,1.000,12
2.161,1.000,12
2.933,0.960,12
3.122,1.000,12
4.939,0.910,12
6.406,0.980,12
6.456,0.980,12
5.667,0.980,12
4.094,0.920,12
2.989,1.000,12
3.106,0.990,12
2.344,1.000,12
3.456,0.960,12
1.622,0.960,12
2.711,0.960,12
0.600,0.960,12
1.228,0.970,12
1.600,0.960,12
0.533,1.000,12
0.611,1.000,12
1.089,1.000,12
1.083,1.000,12
1.033,1.000,12
1.089,1.000,12
3.733,0.930,12
5.878,0.930,12
7.267,0.860,12
10.094,0.770,12
11.272,0.690,12
12.194,0.670,12
12.100,0.670,12
8.167,0.820,12
6.011,1.000,12
4.811,0.930,12
3.994,0.990,12
3.561,0.930,12
2.989,0.960,12
1.311,1.000,12
-0.094,1.000,12
-0.622,1.000,12
0.278,0.970,12
0.450,0.960,12
-0.572,1.000,12
0.006,0.970,12
-1.033,1.000,12
-0.989,1.000,12
-0.850,0.990,12
0.167,0.930,12
0.228,0.930,12
0.356,0.990,12
1.383,0.990,12
1.300,0.990,12
2.411,0.990,12
2.339,0.990,12
2.317,1.000,12
2.394,0.990,12
2.272,1.000,12
2.272,1.000,12
2.311,1.000,12
2.250,1.000,12
2.200,1.000,12
2.172,0.970,12
1.694,0.960,12
1.694,0.960,12
1.883,1.000,12
2.222,0.960,12
2.244,0.960,12
2.289,1.000,12
2.222,1.000,12
2.222,1.000,12
2.289,1.000,12
2.222,1.000,12
2.294,1.000,12
2.800,0.970,12
2.828,1.000,12
2.828,1.000,12
3.789,0.940,12
3.889,0.930,12
3.889,0.930,12
2.939,1.000,12
2.850,1.000,12
2.850,1.000,12
2.917,0.990,12
2.800,1.000,12
2.800,1.000,12
2.794,0.970,12
2.756,0.960,12
2.200,0.960,12
1.767,1.000,12
1.644,1.000,12
1.622,1.000,12
1.611,0.970,12
1.089,1.000,12
1.089,1.000,12
1.044,1.000,12
1.067,1.000,12
1.067,1.000,12
2.078,0.930,12
2.178,1.000,12
2.756,1.000,12
3.811,0.940,12
3.889,1.000,12
3.889,1.000,12
3.850,1.000,12
3.817,1.000,12
3.778,0.920,12
2.806,1.000,12
2.733,1.000,12
2.200,0.960,12
1.667,1.000,12
1.600,0.960,12
1.044,1.000,12
0.867,0.970,12
0.467,1.000,12
0.467,1.000,12
0.361,0.960,12
-1.111,1.000,12
-1.083,1.000,12
-1.106,1.000,12
-1.200,1.000,12
-0.139,0.920,12
0.339,0.990,12
1.094,1.000,12
2.156,0.920,12
3.100,0.980,12
2.200,1.000,12
2.222,1.000,12
2.717,0.920,12
1.161,1.000,12
1.161,1.000,12
1.139,0.930,12
1.089,0.920,12
0.556,0.960,12
0.494,0.970,12
0.556,0.960,12
0.000,1.000,12
-0.094,0.960,12
-0.022,0.960,12
-0.578,1.000,12
-1.128,1.000,12
-1.111,1.000,12
-1.133,0.920,12
-2.017,1.000,12
-2.172,1.000,12
-2.150,1.000,12
-1.117,0.930,12
-1.039,1.000,12
-0.022,0.920,12
0.150,1.000,12
1.133,0.920,12
1.133,0.920,12
1.117,0.940,12
0.072,1.000,12
0.050,1.000,12
0.106,1.000,12
-0.022,1.000,12
-0.022,0.960,12
0.028,0.970,12
-0.022,0.960,12
-0.022,0.960,12
0.028,0.970,12
0.533,0.960,12
0.533,1.000,12
0.606,0.970,12
1.067,1.000,12
1.067,1.000,12
1.944,0.940,12
2.156,1.000,12
2.156,1.000,12
2.150,1.000,12
2.272,1.000,12
2.344,0.990,12
2.828,0.990,12
2.922,0.950,12
2.922,0.950,12
2.867,0.900,12
2.711,0.890,12
2.567,0.890,12
2.628,0.900,12
2.572,0.960,12
2.500,0.920,12
2.600,0.920,12
1.622,0.920,12
3.361,0.960,12
3.106,0.990,12
2.639,1.000,12
1.528,1.000,12
2.633,0.960,12
3.472,0.930,12
3.572,1.000,12
3.822,0.990,12
4.822,1.000,12
7.022,0.930,12
7.678,0.950,12
8.772,0.900,12
9.906,0.840,12
10.083,0.820,12
11.039,0.770,12
10.022,0.850,12
9.061,0.830,12
8.744,0.830,12
7.661,0.890,12
7.300,0.870,12
5.000,0.930,12
4.533,0.920,12
4.078,0.950,12
4.006,0.960,12
1.089,0.850,12
0.694,0.860,12
-0.556,0.870,12
-1.117,0.840,12
-1.083,0.820,12
-2.178,0.870,12
-2.222,0.800,12
-2.633,0.840,12
-2.267,0.750,12
-1.156,0.690,12
-0.133,0.590,12
0.094,0.600,12
1.133,0.580,12
1.172,0.580,12
1.178,0.620,12
1.083,0.630,12
0.039,0.730,12
-0.189,0.900,12
-0.211,0.840,12
-1.144,0.900,12
-2.294,0.800,12
-2.806,0.800,12
-3.694,0.850,12
-4.472,0.840,12
-4.539,0.810,12
-5.511,0.880,12
-5.606,0.840,12
-5.650,0.840,12
-6.211,0.850,12
-7.267,0.950,12
-7.361,0.950,12
-6.444,0.830,12
-5.339,0.750,12
-4.161,0.790,12
-2.894,0.780,12
-2.200,0.690,12
-1.089,0.630,12
-0.144,0.580,12
-0.094,0.570,12
-1.156,0.610,12
-2.150,0.660,12
-2.894,0.720,12
-4.028,0.790,12
-4.239,0.790,12
-4.233,0.790,12
-5.250,0.820,12
-6.206,0.850,12
-6.828,0.840,12
5.022,1.000,12
5.100,0.960,12
5.022,0.960,12
4.489,1.000,12
4.467,0.960,12
4.467,0.960,12
3.917,1.000,12
4.839,0.940,12
